UnitNameValue	UnitIcon	UnitPortrait	TrainingIcon	ImpIcon	SectorialSymbol	SectorialAVA	SectorialLinkable	MOVValue	CCValue	BSValue	PHValue	WIPValue	ARMValue	BTSValue	WValue	AVAValue	SWCCost	UnitCost	UnitNotesValue	Ability1Title	Ability1Text	Ability2Title	Ability2Text	Ability3Title	Ability3Text	Ability4Title	Ability4Text	Ability5Title	Ability5Text	Ability6Title	Ability6Text	Weapon1Value	Weapon2Value	Weapon3Value	Weapon4Value	Weapon5Value	InactiveMOVValue	InactiveCCValue	InactiveBSValue	InactivePHValue	InactiveWIPValue	InactiveARMValue	InactiveBTSValue	InactiveWValue
Gao-Tarsos - Param	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Tohaa\280907-0404-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Tohaa\280907-0404.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png					4-2	15	12	12	13	3	0	1	3	0	35	Paramedic, Medikit, Symbiont Armour, AD: Combat Jump	Paramedic	This figure is the unit's paramedic and is equipped with MediKits to cure his wounded comrades.  	 Medikit		 Symbiont Armour		 AD: Combat Jump	Figures with this special jump equipment are trained to descend at full speed over the battlefield surprising enemies with devastating sudden attacks. The active player can deploy a miniature with AD: Combat Jump at any point during the battle. The figure spends 1 Order (His own, not one from the Orders Reserve) and makes a PH Normal Roll. If successful he deploys to any point on the table nominated by his owner, facing in any direction desired. Dispersion: If he fails the PH roll, the miniature suffers a detour in his fall, deviating as many inches as the Failure Category multiplied by 2.5 (FC x 2.5). In order to determine in which direction the miniature deviates, a Circular Template is used. Place the Circular Template on the target point where the miniature was supposed to land, with the number 1 facing towards the centre of the table. The second digit of the dice Roll is used indicate the direction in which the miniature deviate. If deviation prompts the figure to fall outside the battlefield, he will have to spend an extra Order from the Order Reserve to appear on the border of the game table at the point where he would have left. A figure cannot nominate as jump target the interior of a Smoke zone, or in Impassable Terrain or Zones of Low or Zero Visibility. The landing zone is of the same size as a Circular Template and must be free of scenery elements. The figure with Combat Jump can land on any point in the landing zone but the whole of its base must be in the interior of the Circular Template. A figure cannot land in base to base contact with another miniature. If a Coordinated Order is used to perform a Combat Jump, all the miniatures participating must choose the same template as their landing point. Those failing their PH Roll will be dispersed individually. Figures possessing Combat Jump can also deploy themselves, if they wish to, as if they possessed the preceding levels in AD.  Remotes with Combat Jump will have to perform a PH Roll in order to jump. PH determines the automation and programming level of their jumps.  Impetuous Figures with Combat Jump will have to use their Impetuous Order to perform their jump. If they do not want to jump immediately, at the beginning of the turn they must spend an Order from their army's Orders Reserve in order to stop each impetuous figure from deploying with their Impetuous Order.	 				Combi Rifle	Pistol	Knife	D-Charges		4-4			11		0		1	 	
Gorgos			C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png					6-4	18	14	16	13	6	-9	3	1	2	87	Symbiont Armour, ECM, Companion: Chaksa Periferical	Symbiont Armour		 ECM	Electronic Countermeasures. This term encompasses all devices that vehicles and T.A.G.s use to avoid and neutralize incoming enemy guided projectiles. Standard ECM includes a system of fire detection, localization and proximity radars as well as small battery of micromissiles loaded with nanotechnological chaff. This equipment tampers with the systems of enemy guided projectiles, forcing them to deviate from their target and to explode out of range. ECM from Ariadna are similar to modern ones, although comparatively bigger. Instead of nanotech micromissiles, their ECM systems are equipped with a battery of rockets that create a wall of explosions that detonate enemy guided projectiles. ECM has a standard level of 5, requiring a Normal Roll of 5 or less for each incoming guided projectiles to deflect and detonate the projectile without causing any damage. ECM functions automatically and does not require spending of any Orders or having LoF and can be used in ARO. ECM allows reacting in ARO against enemy guided projectiles.  	 Companion: Chaksa Periferical		 						Spitfire	Nanopulser	Flammenspeer (2)	Viral CCW		4-4	15	12	11		0	0	1	 	
Chaksa Periferical			C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png					6-4	12	11	12	13	0	0	1	1	0	0	CH: Mimetism, G: Synchronized, Poison	CH: Mimetism	The figure has the special ability to obscure his appearance to an enemy. Moreover, he has basic mimetic tools and clothes or camouflage gear made with a photosensitive material, a cheaper alternative to chameleonic tools, and knows how to use it with the maximum results in order to avoid discovery. In game terms, any miniature attacking a figure with Mimetism will have a -3 Modifier to his BS Attribute for ranged attacks.  	 G: Synchronized	With this Special Skill a non-Hacker miniature can control an auxiliary Remote which has synchronized its Ghost with his. This is an automatic Special Skill and it does not require the spending of any Orders or making any rolls to use it. The Controller and the Remote only provide a single Order to the Orders Reserve and both are activated with only one Order. It is mandatory both figures belong to the same Combat Group where they count as a single figure. A Synchronized Remote basically replicates the actions performed by its Controller. To act, the Controller and the Remote must declare the same Order, but it is not necessary they have the same target. If one of the two figures cannot perform the complete Order (the Long Skill or both Short Skills of the Order), he will be inactive and he will not perform the Order. However, if he can only perform one of the two Short Skills of the Order, then he will perform that single Skill, while the other figure will perform the complete Order.  Example: 	 Poison	The miniature is able to secrete a neurotoxin which makes his blows highly lethal. Accordingly, the figure's CC weapon is counted as having Shock Special Ammunition. The effect of the Poison can be combined with any other Special Ammunition that his CC weapon possesses. In addition, each time a figure with the Poison Special Skill suffers a Wound in CC, his blood splatters automatically to cause a Damage 9 hit on his adversary. Blood splatters cause Normal (Never special) Damage, and as the direct result of a Short CC Skill, they cannot be dodged.  	 						Light Shotgun	Flash Grenades	Pistol	Knife											
Makaul	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Tohaa\280905-0394-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Tohaa\280905-0394.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Impetuous.png				4-4	19	11	13	13	1	-3	1	6	0	15	i-Kohl L1, Martial Arts L2, Fireteam: Tohaa	i-Kohl L1	When its bearer is engaged in CC, the i-Kohl provides a -3 Modifier to the CC of all those who are fighting against him.	 Martial Arts L2	Courage: Functions as the Special Skill of Valor: Courage.  	 Fireteam: Tohaa		 						Zero-V Smoke Grenades	Heavy Flamethrower	Pistol	Viral CCW											
Makaul - Swarm	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Tohaa\280905-0394-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Tohaa\280905-0394.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Impetuous.png				4-4	19	11	13	13	1	-3	1	6	0	18	i-Kohl L1, Martial Arts L2, Fireteam: Tohaa	i-Kohl L1	When its bearer is engaged in CC, the i-Kohl provides a -3 Modifier to the CC of all those who are fighting against him.	 Martial Arts L2	Courage: Functions as the Special Skill of Valor: Courage.  	 Fireteam: Tohaa		 						Zero-V Smoke Grenades	Heavy Flamethrower	Swarm Grenades	Pistol	Viral CCW										
Makaul - BS	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Tohaa\280905-0394-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Tohaa\280905-0394.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Impetuous.png				4-4	19	11	13	13	1	-3	1	6	0	21	i-Kohl L1, Martial Arts L2, Fireteam: Tohaa	i-Kohl L1	When its bearer is engaged in CC, the i-Kohl provides a -3 Modifier to the CC of all those who are fighting against him.	 Martial Arts L2	Courage: Functions as the Special Skill of Valor: Courage.  	 Fireteam: Tohaa		 						Zero-V Smoke Grenades	Boarding Shotgun	Pistol	Viral CCW											
Makaul - Combi	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Tohaa\280905-0394-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Tohaa\280905-0394.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Impetuous.png				4-4	19	11	13	13	1	-3	1	6	0	21	i-Kohl L1, Martial Arts L2, Fireteam: Tohaa	i-Kohl L1	When its bearer is engaged in CC, the i-Kohl provides a -3 Modifier to the CC of all those who are fighting against him.	 Martial Arts L2	Courage: Functions as the Special Skill of Valor: Courage.  	 Fireteam: Tohaa		 						Zero-V Smoke Grenades	Combi Rifle	Pistol	Viral CCW											
Kumotail	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Tohaa\280910-0424-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Tohaa\280910-0424.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png					4-4	13	11	11	14	1	0	1	2	0	22	Doctor, Engineer, Fireteam: Tohaa	Doctor	The miniature is a qualified doctor, with complete training in combat medicine and is a specialist in saving his companions from death. Doctor is a Short Skill that allows the miniature, when in base contact, after passing a WIP Roll, to make his patient pass from the Unconscious state to Normal, with a single Wound. If he fails the WIP Roll, the figure is considered to be Dead and is removed from the game table. Miniatures can be healed as many times as necessary, provided that the WIP rolls are successful. A miniature that has been healed can also benefit later from a MediKit, AutoMediKit, or Regeneration, and vice versa. A figure must be in base to base contact with a patient to use the Doctor Special Skill. A Doctor with the Special Skill V: No Wound Incapacitation who has suffered one Wound can try to heal himself but if he fails the WIP roll he will die automatically.  	 Engineer	Any figure with this Special Skill has the means and technical knowledge required to carry out campaign repairs on faulty or damaged equipment. Engineer is a Short Skill that allows, with a successful Normal WIP Roll, the repair of Structure points (STR) of vehicles or figures (1 point per successful WIP Roll) which he is in base contact with. If the Engineer fails his WIP Roll, the target miniature or structure loses 1 point of STR instead of recovering it.  Engineers can reactivate all weapons, equipment and armour affected by E/M and Adhesive Special Ammunition if they they pass 1 single Normal WIP Roll when in contact with the affected figure. If the Engineer fails the WIP Roll when reactivating, it is considered that the weapon or equipment is permanently shut down with no possibility of recovery.  It is essential that a miniature be in base to base contact with the item he wants to repair.  Figures that posses this Short Skill can also open locks, applying the same Modifiers as Hacking Security and Information (See Advanced Rules: Hacking). In order to open/close a door, base to base contact is required.  Engineer also allows Mines to be deactivated (Antipersonnel and Monofilament), as well as E/Maulers and D-Charges. In order to deactivate a Mine in a same Order, the figure has to come into its action radius (Circular Template) and pass a WIP Roll. If successful, the Mine does not explode and is defused. If the WIP roll is failed, then it explodes, affecting the Engineer as normal.  	 Fireteam: Tohaa		 						Combi Rifle	D-Charges	Pistol	Knife											
Chaksa Auxiliars	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Tohaa\280908-0414-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Tohaa\280908-0414.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png					4-4	14	11	12	13	0	0	1	4	0	10	Baggage, Sensor, V: Courage, Poison	Baggage		 Sensor	The miniature possesses high sensitivity detection equipment, or a perfect sense of smell, that allows him to detect hidden figures nearby. The miniature that possess Sensor can make a Normal WIP Roll (Distance, Camouflage or TO Camouflage Modifiers are not applied) to Discover all models that are Camouflaged or in Hidden Deployment within a radius of 8 inches around him. Sensor is a Short Skill and does not need a LoF. A miniature possessing the Sensor and Forward Observer Special Skills can mark a target outside his LoF (using his pertinent Short Skill), if he is within the Sensor radius of effect and the target has been previously discovered. In such a case, a Distance, Cover, CH and ODD Modifiers will not be applied to the Forward Observer WIP roll. A miniature with Camouflage, TO Camouflage, or Impersonation cannot Camouflage again, or return to the Impersonation state, within the Sensor area.  	 V: Courage	Courage avoids, without spending any Order, the WIP Roll that is compulsory after surviving the impact of a ballistic weapon but the figure does not wish to move to cover (The Guts Roll made after a successful ARM Roll). The figure is not required to keep his position if he does not want to.  	 Poison	The miniature is able to secrete a neurotoxin which makes his blows highly lethal. Accordingly, the figure's CC weapon is counted as having Shock Special Ammunition. The effect of the Poison can be combined with any other Special Ammunition that his CC weapon possesses. In addition, each time a figure with the Poison Special Skill suffers a Wound in CC, his blood splatters automatically to cause a Damage 9 hit on his adversary. Blood splatters cause Normal (Never special) Damage, and as the direct result of a Short CC Skill, they cannot be dodged.  	 				Heavy Flamethrower	Pistol	CCW												
Chaksa Auxiliars - HMG	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Tohaa\280908-0414-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Tohaa\280908-0414.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png					4-4	14	11	12	13	0	0	1	4	1	25	Neurocinetics, 360 Visor, V: Courage, Poison	Neurocinetics		 360 Visor	The miniature possesses a natural or artificial capacity of seeing his surroundings in 360. A 360 Visor functions automatically and does not require the spending of an Order to be activated. It allows a LoF of 360, so the figure has no blind points and cannot be surprised from behind.  	 V: Courage	Courage avoids, without spending any Order, the WIP Roll that is compulsory after surviving the impact of a ballistic weapon but the figure does not wish to move to cover (The Guts Roll made after a successful ARM Roll). The figure is not required to keep his position if he does not want to.  	 Poison	The miniature is able to secrete a neurotoxin which makes his blows highly lethal. Accordingly, the figure's CC weapon is counted as having Shock Special Ammunition. The effect of the Poison can be combined with any other Special Ammunition that his CC weapon possesses. In addition, each time a figure with the Poison Special Skill suffers a Wound in CC, his blood splatters automatically to cause a Damage 9 hit on his adversary. Blood splatters cause Normal (Never special) Damage, and as the direct result of a Short CC Skill, they cannot be dodged.  	 				HMG	Pistol	CCW												
Chaksa Auxiliars - GHRL	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Tohaa\280908-0414-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Tohaa\280908-0414.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png					4-4	14	11	12	13	0	0	1	4	1	29	V: Courage, Poison	V: Courage	Courage avoids, without spending any Order, the WIP Roll that is compulsory after surviving the impact of a ballistic weapon but the figure does not wish to move to cover (The Guts Roll made after a successful ARM Roll). The figure is not required to keep his position if he does not want to.  	 Poison	The miniature is able to secrete a neurotoxin which makes his blows highly lethal. Accordingly, the figure's CC weapon is counted as having Shock Special Ammunition. The effect of the Poison can be combined with any other Special Ammunition that his CC weapon possesses. In addition, each time a figure with the Poison Special Skill suffers a Wound in CC, his blood splatters automatically to cause a Damage 9 hit on his adversary. Blood splatters cause Normal (Never special) Damage, and as the direct result of a Short CC Skill, they cannot be dodged.  	 								Guided Heavy Rocket Launcher	Pistol	CCW												
Chaksa Servant	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Tohaa\280910-0424-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Tohaa\280910-0424.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png					4-4	12	10	12	13	0	0	1	4	0	3	CH: Mimetism, G: Servant, Hiper-Dynamics L1	CH: Mimetism	The figure has the special ability to obscure his appearance to an enemy. Moreover, he has basic mimetic tools and clothes or camouflage gear made with a photosensitive material, a cheaper alternative to chameleonic tools, and knows how to use it with the maximum results in order to avoid discovery. In game terms, any miniature attacking a figure with Mimetism will have a -3 Modifier to his BS Attribute for ranged attacks.  	 G: Servant	With Ghost: Servant, the figure and the Remote are activated at the same time with only 1 Order. It works similarly to Ghost: Synchronized, as both must declare the same Order. If one of the two figures cannot perform the complete Order (the Long Skill or both Short Skills of the Order), he will be inactive and he will not perform the Order. However, if he can only perform one of the two Short Skills of the Order, then he will perform that single Skill, while the other figure will perform the complete Order. The difference from Ghost: Synchronized is that the Doctor/ Engineer makes the WIP roll, and it is the Remote who performs it. The Doctor/ Engineer can heal, repair or act through the Ghost: Servant, but it is necessary that the Remote be in base contact with the target. The Remote has not the Doctor neither the Engineer Special Skills: it cannot heal or repair by itself as it need to be controlled by the Doctor/ Engineer. Usually, to allow the Servant Remote moves until reach its target, the Doctor/ Engineer declares the Order but doesn't perform it, being in a safe place on the battlefield. Meanwhile, it is the Servant Remote who performs the Order, moving until in base contact with the target. The Doctor/ Engineer and the Remote only provide a single Order to the Orders Reserve and both are activated with only one Order. It is mandatory both figures belong to the same Combat Group where they count as a single figure. A Doctor/ Engineer can have more than 1 Servant Remote, but he can only activate them one by one, applying the other rules considerations. Meanwhile, the other Remotes will be inactive. As they are activated by one single Order, the Doctor/ Engineer and the Remote will provide a single ARO to each figure with LoF to either or both of them. If they cross a Suppression Fire (SF) zone, both can receive shots from the shooter maintaining the SF. The Doctor/ Engineer and the Remote each get their own ARO in reaction to every Order declared in their LoF or inside their Zone of Control. These AROs must be the same for both figures, applying the Ghost: Synchronized rule.  The Doctor/ Engineer can see through the sensors and optical devices of his Remote, so he can react to any Order declared in LoF or ZC of his Remote with Alert, Change Facing, Dodging or with any Skill which does not require LoF to perform. The Servant Remote always disconnects automatically if the Doctor/ Engineer is out of the game table (Due to Airborne Deployment, Hidden Deployment, ...) or if he falls Unconscious or Dead. A disconnected Remote stands still and cannot receive Orders or perform AROs. An Immobilized (IMM) Marker must be placed beside the base of a disconnected Remote. The Remote connects automatically, without spending any Order or Short Skill, at the end of an Order in which the Doctor/ Engineer comes back from Unconscious state or enters the game table. Contrary to Ghost: Synchronized, there is no limit in the operating distance between the Servant Remote and its Doctor/ Engineer. Servant Remotes are Not Impetuous figures, so they cannot be activated with Impetuous Orders.  Remotes with Ghost: Servant which possess the Airborne Deployment (AD) Special Skill can be deployed by spending 1 Order from the Order Reserve or, if the player prefers, by using the same Order through which its Doctor/ Engineer is deployed, without requiring the spending of an additional Order. In such a situation, they must be deployed at the same time and from the same side of the game table, or using the same Circular Template, as their Doctor/ Engineer. Remotes with Ghost: Servant also have the G: Remote Presence Special Skill. Remotes with Ghost: Servant don't provide Victory Points to the enemy and are not counted as casualties for the Retreat! rule. If the Doctor/ Engineer is hacked (If he is liable to be hacked) or if he receives a hit from E/M Special Ammunition and fails his BTS roll, his Remote will disconnect automatically because its link is interrupted. The Remote will connect again at the end of the Order in which the Doctor/ Engineer is freed from the hacking or his equipment is repaired. A sepsitorized Doctor/ Engineer can use his Ghost: Servant in the normal way.	 Hiper-Dynamics L1		 						Hedgehog Weapon														
Neema			C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Impetuous.png				4-4	18	13	14	15	3	-9	2	1	2	47	Symbiont Armour, Martial Arts L2, Fireteam: Tohaa, Poison, Personality	Symbiont Armour		 Martial Arts L2	Courage: Functions as the Special Skill of Valor: Courage.  	 Fireteam: Tohaa		 Poison	The miniature is able to secrete a neurotoxin which makes his blows highly lethal. Accordingly, the figure's CC weapon is counted as having Shock Special Ammunition. The effect of the Poison can be combined with any other Special Ammunition that his CC weapon possesses. In addition, each time a figure with the Poison Special Skill suffers a Wound in CC, his blood splatters automatically to cause a Damage 9 hit on his adversary. Blood splatters cause Normal (Never special) Damage, and as the direct result of a Short CC Skill, they cannot be dodged.  	 Personality		 		Combi Rifle	Light Rocket Launcher	Nanopulser	Pistol	CCW			12	12		0	0	1	 	
Neema - Lt			C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Impetuous.png				4-4	18	13	14	15	3	-9	2	1	1.5	47	Lieutenant, Symbiont Armour, Martial Arts L2, Fireteam: Tohaa, Poison, Personality	Lieutenant		 Symbiont Armour		 Martial Arts L2	Courage: Functions as the Special Skill of Valor: Courage.  	 Fireteam: Tohaa		 Poison	The miniature is able to secrete a neurotoxin which makes his blows highly lethal. Accordingly, the figure's CC weapon is counted as having Shock Special Ammunition. The effect of the Poison can be combined with any other Special Ammunition that his CC weapon possesses. In addition, each time a figure with the Poison Special Skill suffers a Wound in CC, his blood splatters automatically to cause a Damage 9 hit on his adversary. Blood splatters cause Normal (Never special) Damage, and as the direct result of a Short CC Skill, they cannot be dodged.  	 Personality		Combi Rifle	Light Rocket Launcher	Nanopulser	Pistol	CCW			12	12		0	0	1	 	
Hatail Spec-Ops	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Tohaa\280904-0388-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Tohaa\280904-0388.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png					X-X	X	X	X	X	X	X	X	0	0	0	Spec-Op	Spec-Op		 																								
