UnitNameValue	GIMPTemplate	UnitIcon	UnitPortrait	TrainingIcon	ImpIcon	SectorialSymbol	SectorialAVA	SectorialLinkable	MOVValue	CCValue	BSValue	PHValue	WIPValue	ARMValue	BTSValue	WValue	AVAValue	SWCCost	UnitCost	UnitNotesValue	Ability1Title	Ability1Text	Ability2Title	Ability2Text	Ability3Title	Ability3Text	Ability4Title	Ability4Text	Ability5Title	Ability5Text	Ability6Title	Ability6Text	Weapon1Value	Weapon2Value	Weapon3Value	Weapon4Value	Weapon5Value	InactiveMOVValue	InactiveCCValue	InactiveBSValue	InactivePHValue	InactiveWIPValue	InactiveARMValue	InactiveBTSValue	InactiveWValue 
Izzat Beg - Lieutenant	haqq.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Haqqis\280420-0115-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Haqqis\280420-0115.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Irregular.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Impetuous.png				8-6	18	11	14	15	2	0	1	1	-1	22	Lieutenant, Motorcycle, V: Dogged	Lieutenant		 Motorcycle	An individual light vehicle characterized by its great speed and manoeuvrability. Modern army motorcycles are hybrid offroad multipurpose vehicles and adapt themselves to any environment or situation. In order to reflect this in the game, Motorcycles can use the Dodge Skill with a -6 MOD. Normally, army Motorcycles have an integrated Light Grenade Launcher with Smoke Special Ammunition. Motorcycles are not susceptible to being hacked, although they are affected by E/M Special Ammunition. Motorcycles cannot Overrun.	 V: Dogged	This Special Skill is automatic and does not require the use of Orders to be activated. Dogged allows the miniature to ignore the state of Unconscious. If the miniature uses the Dogged Skill he will be able to act normally provided he keeps spending Orders in a consecutive way. The figure will die when the turn he would have fallen Unconscious finishes, if the player stops spending Orders on him in a consecutive way, or if he suffers another Wound. In addition, the Dogged Special Skill includes also the Courage Special Skill. Dogged cannot be used in ARO. Dogged allows Impetuous figures to spend Orders from the Orders Reserve in order to keep acting normally, even though the player hasn't finished spending Impetuous Orders.	 						Combi Rifle	Light Flamethrower	Smoke Grenades	Smoke LGL	AP CCW										
Al Hawwa' Unit	haqq.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Haqqis\280452-0330-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Haqqis\280452-0330.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Qapu_Khalqi_logo.png	3	No	4-4	13	11	11	14	1	0	1	1	0.5	29	CH: Camouflage, Infiltration	CH: Camouflage	The miniature has a special capacity, be it natural or learned, for hiding and stealth. He will also have chameleonic tools available: photoreactive cells and variable/ combinable environment patterns. These clothing-incorporated systems will merge the miniature with his surroundings. The Special Skill of Camouflage allows its owner to perform:   Camouflaged Deployment: This use is exclusive to the deployment phase and does not require the spending of any Orders or making of rolls. The miniature is not deployed in the usual way: a Camouflage Marker is placed instead. This type of Deployment also allows 3 miniatures (All with the Special Skill of Camouflage) to be deployed under the same Marker. One or more miniatures can be separated from the group at any point in the game, moving as a separate Camouflage Marker. All the figures placed under the Camouflage Marker are revealed if the adversary makes a successful Discover Roll, or if some of the figures perform an Order that uncovers them. When revealed, figures must appear no more than inch of distance from each other, although the player can place them facing however he likes. In game terms, a Camouflage Marker is always the same height as a base troop figure from its own army (Unless it has a Prone Marker beside it).   Camouflage in Movement: This allows the player to move the miniature without placing him on the battlefield. Only his Camouflage Marker will move. When several miniatures are moved under the same Camouflage Marker, they behave as if they were only one miniature. If they have different MOV values, the lowest is always used. The only Skills whose execution does not automatically rreveal the camouflaged figures are Cautious Movement and all Short Skills of Movement that do not require any roll (except Alert). The camouflaged figure reveals automatically when it is in base contact with another figure. If the figure is Discovered or is automatically revealed, the Camouflage Marker is replaced by its miniature (or miniatures), facing how the player prefers. If a Camouflage Marker does not perform anything but MOV in his turn, even if it crosses a Suppression Fire zone or a figure's ZC, the only ARO that can be executed against it is Discover or Change Facing.   Defensive Camouflage: To act against a Camouflage Marker, enemies must succeed in a Discover roll with a -3 Modifier. If the roll is failed, the camouflaged figure is not perceived and may not be a target of BS, CC, or any other Skill (Hacking, Sepsitor, etc.). If the Camouflaged miniature (Or miniatures, if they are clustered) is discovered, it will have to be placed on the battlefield, substituting the Camouflage Maker and losing all the advantages of Camouflage in Movement and Combat, but still complicating any BS Roll against him with a Modifier of -3. When placing the figure over terrain, he can face any direction his owner chooses.   Combat Camouflage: This allows a miniature in a camouflaged state to make a BS, Forward Observer, Sepsitor or Hacking attack before his opponent does. This attack is made with a Normal Roll. If the adversary survives the attack, he may then make any attacks he may have declared in ARO which are also made as Normal Rolls, with -3 to BS if shooting at the revealed figure. After this, the player will have to replace the Camouflage Marker with the correct figure. Combat Camouflage is only available for use with Ballistic Skills. In ARO, the reactions of Camouflaged soldiers are simultaneous to the Order they react to, so Face to Face Rolls will be made. If the Camouflaged figure receives an Intuitive Attack without having been Discovered first, he will have to reveal himself even if he passes the ARM Roll, removing the Camouflage Marker and placing the real figure. In the same way, if he is affected by a Template but the target was another figure, he will have to make an ARM Roll, revealing himself whether he passes the roll or not.   Camouflaging Again: When a figure has lost the Camouflaged status (It is represented by its figure and not a Camouflage Marker), he can recover his former status by spending 1 Order, provided that he is not in the LoF of any enemy miniatures. A figure in TO Camouflage in LoF of a miniature that intends to Camouflage itself again will have to reveal himself if he desires to prevent his enemy from re-entering Camouflaged status.	 Infiltration	Due to his ability to move stealthily, the miniature will be able to infiltrate the enemy's lines without being noticed. The use of the Infiltrate Special Skill is only allowed in the Deployment Phase. Infiltration allows a miniature the following options:   Option A: The miniature can be deployed, without having to spend an Order or make a Roll, up to the central area of the game table (within the half corresponding to his army). He is deployed in Camouflage or TO Camouflage status if applicable.   Option B: If the miniature wants to go further into enemy territory, he must to pass a Normal Roll of PH. Each 4 inch strip of distance advanced into enemy territory will add a cumulative Modifier of -1 to the roll. If he fails the roll, the Dispersion rule must now be applied. The centre of the Circular Template must be placed at the point in the battlefield where the figure wished to Infiltrate, with the number 1 pointing to the centre of the game table, multiplying the Failure Category by 2.5 (FC x 2.5) to determine where to place the infiltrator. Moreover, the miniature will lose the Camouflaged Deployment and Hidden Deployment options provided by the CH: Camouflage and CH: TO Camouflage Special Skills.   It is not allowed to Infiltrate inside the enemy's Zone of Deployment, or in base contact with another figure. If Dispersion would place the miniature in either position, move the figure back towards its initial Infiltration point until it is no longer in an illegal position; ie. the figure will be placed on the limit of the enemy's Zone of Deployment closest to the initial Infiltration point.  	 								Sniper Rifle	Antipersonnel Mines	Knife	Pistol											
Al Hawwa' Unit - Observer	haqq.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Haqqis\280452-0330-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Haqqis\280452-0330.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Qapu_Khalqi_logo.png	3	No	4-4	13	11	11	14	1	0	1	1	0	24	Forward Observer, CH: Camouflage, Infiltration	Forward Observer	Forward Observer is a Short Skill. A Forward Observer in LoF with an enemy will be able to mark him after passing a WIP roll (Face to Face, or Normal, depending on the case), modified by Covers, Distance, Camouflage and Hiding Special Skill, or an Optical Disruptor Device. Distance Modifiers for marking with Forward Observer are applied as per the following table: There are two types of attacks that can be made as a result of the marking by a Forward Observer:   Speculative: When the Forward Observer passes his WIP Roll, the target remains marked for any other comrade that wants to shoot at that target, and the Speculative Fire Modifier is not applied.   Guided: When the Forward Observer passes his WIP Roll the target will remain marked for any other comrade possessing a weapon with Guided Ammunition. This figure will be able to use the Short Skill Ballistic Skills to hit the marked miniature without a roll required, as the WIP Roll of the Observer substitutes.   A miniature marked by a Forward Observer will be considered as marked until the end of the turn of the player possessing the Observer that marked it. The special equipment of Forward Observers allows them to use the Flash Pulse.  	 CH: Camouflage	The miniature has a special capacity, be it natural or learned, for hiding and stealth. He will also have chameleonic tools available: photoreactive cells and variable/ combinable environment patterns. These clothing-incorporated systems will merge the miniature with his surroundings. The Special Skill of Camouflage allows its owner to perform:   Camouflaged Deployment: This use is exclusive to the deployment phase and does not require the spending of any Orders or making of rolls. The miniature is not deployed in the usual way: a Camouflage Marker is placed instead. This type of Deployment also allows 3 miniatures (All with the Special Skill of Camouflage) to be deployed under the same Marker. One or more miniatures can be separated from the group at any point in the game, moving as a separate Camouflage Marker. All the figures placed under the Camouflage Marker are revealed if the adversary makes a successful Discover Roll, or if some of the figures perform an Order that uncovers them. When revealed, figures must appear no more than inch of distance from each other, although the player can place them facing however he likes. In game terms, a Camouflage Marker is always the same height as a base troop figure from its own army (Unless it has a Prone Marker beside it).   Camouflage in Movement: This allows the player to move the miniature without placing him on the battlefield. Only his Camouflage Marker will move. When several miniatures are moved under the same Camouflage Marker, they behave as if they were only one miniature. If they have different MOV values, the lowest is always used. The only Skills whose execution does not automatically rreveal the camouflaged figures are Cautious Movement and all Short Skills of Movement that do not require any roll (except Alert). The camouflaged figure reveals automatically when it is in base contact with another figure. If the figure is Discovered or is automatically revealed, the Camouflage Marker is replaced by its miniature (or miniatures), facing how the player prefers. If a Camouflage Marker does not perform anything but MOV in his turn, even if it crosses a Suppression Fire zone or a figure's ZC, the only ARO that can be executed against it is Discover or Change Facing.   Defensive Camouflage: To act against a Camouflage Marker, enemies must succeed in a Discover roll with a -3 Modifier. If the roll is failed, the camouflaged figure is not perceived and may not be a target of BS, CC, or any other Skill (Hacking, Sepsitor, etc.). If the Camouflaged miniature (Or miniatures, if they are clustered) is discovered, it will have to be placed on the battlefield, substituting the Camouflage Maker and losing all the advantages of Camouflage in Movement and Combat, but still complicating any BS Roll against him with a Modifier of -3. When placing the figure over terrain, he can face any direction his owner chooses.   Combat Camouflage: This allows a miniature in a camouflaged state to make a BS, Forward Observer, Sepsitor or Hacking attack before his opponent does. This attack is made with a Normal Roll. If the adversary survives the attack, he may then make any attacks he may have declared in ARO which are also made as Normal Rolls, with -3 to BS if shooting at the revealed figure. After this, the player will have to replace the Camouflage Marker with the correct figure. Combat Camouflage is only available for use with Ballistic Skills. In ARO, the reactions of Camouflaged soldiers are simultaneous to the Order they react to, so Face to Face Rolls will be made. If the Camouflaged figure receives an Intuitive Attack without having been Discovered first, he will have to reveal himself even if he passes the ARM Roll, removing the Camouflage Marker and placing the real figure. In the same way, if he is affected by a Template but the target was another figure, he will have to make an ARM Roll, revealing himself whether he passes the roll or not.   Camouflaging Again: When a figure has lost the Camouflaged status (It is represented by its figure and not a Camouflage Marker), he can recover his former status by spending 1 Order, provided that he is not in the LoF of any enemy miniatures. A figure in TO Camouflage in LoF of a miniature that intends to Camouflage itself again will have to reveal himself if he desires to prevent his enemy from re-entering Camouflaged status.	 Infiltration	Due to his ability to move stealthily, the miniature will be able to infiltrate the enemy's lines without being noticed. The use of the Infiltrate Special Skill is only allowed in the Deployment Phase. Infiltration allows a miniature the following options:   Option A: The miniature can be deployed, without having to spend an Order or make a Roll, up to the central area of the game table (within the half corresponding to his army). He is deployed in Camouflage or TO Camouflage status if applicable.   Option B: If the miniature wants to go further into enemy territory, he must to pass a Normal Roll of PH. Each 4 inch strip of distance advanced into enemy territory will add a cumulative Modifier of -1 to the roll. If he fails the roll, the Dispersion rule must now be applied. The centre of the Circular Template must be placed at the point in the battlefield where the figure wished to Infiltrate, with the number 1 pointing to the centre of the game table, multiplying the Failure Category by 2.5 (FC x 2.5) to determine where to place the infiltrator. Moreover, the miniature will lose the Camouflaged Deployment and Hidden Deployment options provided by the CH: Camouflage and CH: TO Camouflage Special Skills.   It is not allowed to Infiltrate inside the enemy's Zone of Deployment, or in base contact with another figure. If Dispersion would place the miniature in either position, move the figure back towards its initial Infiltration point until it is no longer in an illegal position; ie. the figure will be placed on the limit of the enemy's Zone of Deployment closest to the initial Infiltration point.  	 						Forward Observer	Flash Pulse	Boarding Shotgun	Knife	Pistol										
Al Hawwa' Unit - Hacker	haqq.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Haqqis\280452-0330-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Haqqis\280452-0330.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Qapu_Khalqi_logo.png	3	No	4-4	13	11	11	14	1	0	1	1	0.5	33	Hacker, Hacking Device, CH: Camouflage, Infiltration	Hacker		 Hacking Device	This allows computer attacks to be performed against other systems and devices and also to defend against a cyberattack. See Hacker combat rules for details. All Hacking Devices are Repeaters for the other Hackers of the same army. . The Hacking Device Plus has an additional advanced system of Localization-Identification-Liaison that works as a Forward Observer, but only within the Hacker's, or his Repeater's, Zone of Control (8 inches): LoF with the enemy is not required. In order to mark a target with the Hacker Device Plus Forward Observer function, it is necessary to spend an Order and pass a WIP Roll. The target can react by Dodging the marking of the Forward Observer Hacking Device Plus, provided he has LoF.	 CH: Camouflage	The miniature has a special capacity, be it natural or learned, for hiding and stealth. He will also have chameleonic tools available: photoreactive cells and variable/ combinable environment patterns. These clothing-incorporated systems will merge the miniature with his surroundings. The Special Skill of Camouflage allows its owner to perform:   Camouflaged Deployment: This use is exclusive to the deployment phase and does not require the spending of any Orders or making of rolls. The miniature is not deployed in the usual way: a Camouflage Marker is placed instead. This type of Deployment also allows 3 miniatures (All with the Special Skill of Camouflage) to be deployed under the same Marker. One or more miniatures can be separated from the group at any point in the game, moving as a separate Camouflage Marker. All the figures placed under the Camouflage Marker are revealed if the adversary makes a successful Discover Roll, or if some of the figures perform an Order that uncovers them. When revealed, figures must appear no more than inch of distance from each other, although the player can place them facing however he likes. In game terms, a Camouflage Marker is always the same height as a base troop figure from its own army (Unless it has a Prone Marker beside it).   Camouflage in Movement: This allows the player to move the miniature without placing him on the battlefield. Only his Camouflage Marker will move. When several miniatures are moved under the same Camouflage Marker, they behave as if they were only one miniature. If they have different MOV values, the lowest is always used. The only Skills whose execution does not automatically rreveal the camouflaged figures are Cautious Movement and all Short Skills of Movement that do not require any roll (except Alert). The camouflaged figure reveals automatically when it is in base contact with another figure. If the figure is Discovered or is automatically revealed, the Camouflage Marker is replaced by its miniature (or miniatures), facing how the player prefers. If a Camouflage Marker does not perform anything but MOV in his turn, even if it crosses a Suppression Fire zone or a figure's ZC, the only ARO that can be executed against it is Discover or Change Facing.   Defensive Camouflage: To act against a Camouflage Marker, enemies must succeed in a Discover roll with a -3 Modifier. If the roll is failed, the camouflaged figure is not perceived and may not be a target of BS, CC, or any other Skill (Hacking, Sepsitor, etc.). If the Camouflaged miniature (Or miniatures, if they are clustered) is discovered, it will have to be placed on the battlefield, substituting the Camouflage Maker and losing all the advantages of Camouflage in Movement and Combat, but still complicating any BS Roll against him with a Modifier of -3. When placing the figure over terrain, he can face any direction his owner chooses.   Combat Camouflage: This allows a miniature in a camouflaged state to make a BS, Forward Observer, Sepsitor or Hacking attack before his opponent does. This attack is made with a Normal Roll. If the adversary survives the attack, he may then make any attacks he may have declared in ARO which are also made as Normal Rolls, with -3 to BS if shooting at the revealed figure. After this, the player will have to replace the Camouflage Marker with the correct figure. Combat Camouflage is only available for use with Ballistic Skills. In ARO, the reactions of Camouflaged soldiers are simultaneous to the Order they react to, so Face to Face Rolls will be made. If the Camouflaged figure receives an Intuitive Attack without having been Discovered first, he will have to reveal himself even if he passes the ARM Roll, removing the Camouflage Marker and placing the real figure. In the same way, if he is affected by a Template but the target was another figure, he will have to make an ARM Roll, revealing himself whether he passes the roll or not.   Camouflaging Again: When a figure has lost the Camouflaged status (It is represented by its figure and not a Camouflage Marker), he can recover his former status by spending 1 Order, provided that he is not in the LoF of any enemy miniatures. A figure in TO Camouflage in LoF of a miniature that intends to Camouflage itself again will have to reveal himself if he desires to prevent his enemy from re-entering Camouflaged status.	 Infiltration	Due to his ability to move stealthily, the miniature will be able to infiltrate the enemy's lines without being noticed. The use of the Infiltrate Special Skill is only allowed in the Deployment Phase. Infiltration allows a miniature the following options:   Option A: The miniature can be deployed, without having to spend an Order or make a Roll, up to the central area of the game table (within the half corresponding to his army). He is deployed in Camouflage or TO Camouflage status if applicable.   Option B: If the miniature wants to go further into enemy territory, he must to pass a Normal Roll of PH. Each 4 inch strip of distance advanced into enemy territory will add a cumulative Modifier of -1 to the roll. If he fails the roll, the Dispersion rule must now be applied. The centre of the Circular Template must be placed at the point in the battlefield where the figure wished to Infiltrate, with the number 1 pointing to the centre of the game table, multiplying the Failure Category by 2.5 (FC x 2.5) to determine where to place the infiltrator. Moreover, the miniature will lose the Camouflaged Deployment and Hidden Deployment options provided by the CH: Camouflage and CH: TO Camouflage Special Skills.   It is not allowed to Infiltrate inside the enemy's Zone of Deployment, or in base contact with another figure. If Dispersion would place the miniature in either position, move the figure back towards its initial Infiltration point until it is no longer in an illegal position; ie. the figure will be placed on the limit of the enemy's Zone of Deployment closest to the initial Infiltration point.  	 				Boarding Shotgun	Knife	Pistol	D-Charges											
Asawira Regiment	haqq.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Haqqis\280448-0307-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Haqqis\280448-0307.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Hassassin_Bahram_logo.png	4	Yes	4-4	17	14	14	15	3	-3	2	1	0	59	Martial Arts L2, Regeneration	Martial Arts L2	Courage: Functions as the Special Skill of Valor: Courage.  	 Regeneration	The miniature's system is specially suited for self-healing and physical and metabolic regeneration. Regeneration is a Short Skill that allows the miniature, after passing a Normal PH Roll, to regenerate 1 Wound and even recover from an Unconscious state. When the miniature loses all his Wounds and becomes Unconscious, he must place a Wound Marker next to his figure. If he fails his PH Roll while Unconscious, he passes to the status of Dead and is removed from the game table. If the number of Wounds received leaves the miniature in a Dead state before being able to activate Regeneration, he will not be able to use this Special Skill again, and will have to be removed from the table. (For example, if a miniature with 1 Wound receives 3 hits from a Burst and fails 2 Armour Rolls). While the figure is in Unconscious state he will not add his Order to his army Orders Reserve. Figures with Regeneration automatically possess the Shock Immunity Special Skill. Regeneration is compatible with the use of MediKit or Doctor. A miniature with Regeneration can be healed and if he receives a Wound after that, he can try to regenerate it, and vice versa.  	 								Nanopulser	AP Rifle	Light Shotgun	Pistol	Shock CCW										
Asawira Regiment - Lieutenant	haqq.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Haqqis\280448-0307-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Haqqis\280448-0307.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Hassassin_Bahram_logo.png	4	Yes	4-4	17	14	14	15	3	-3	2	1	0	59	Lieutenant, Martial Arts L2, Regeneration	Lieutenant		 Martial Arts L2	Courage: Functions as the Special Skill of Valor: Courage.  	 Regeneration	The miniature's system is specially suited for self-healing and physical and metabolic regeneration. Regeneration is a Short Skill that allows the miniature, after passing a Normal PH Roll, to regenerate 1 Wound and even recover from an Unconscious state. When the miniature loses all his Wounds and becomes Unconscious, he must place a Wound Marker next to his figure. If he fails his PH Roll while Unconscious, he passes to the status of Dead and is removed from the game table. If the number of Wounds received leaves the miniature in a Dead state before being able to activate Regeneration, he will not be able to use this Special Skill again, and will have to be removed from the table. (For example, if a miniature with 1 Wound receives 3 hits from a Burst and fails 2 Armour Rolls). While the figure is in Unconscious state he will not add his Order to his army Orders Reserve. Figures with Regeneration automatically possess the Shock Immunity Special Skill. Regeneration is compatible with the use of MediKit or Doctor. A miniature with Regeneration can be healed and if he receives a Wound after that, he can try to regenerate it, and vice versa.  	 						Nanopulser	AP Rifle	Light Shotgun	Pistol	Shock CCW										
Asawira Regiment - Medic	haqq.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Haqqis\280448-0307-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Haqqis\280448-0307.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Hassassin_Bahram_logo.png	4	Yes	4-4	17	14	14	15	3	-3	2	1	0	63	Doctor, Martial Arts L2, Regeneration	Doctor	The miniature is a qualified doctor, with complete training in combat medicine and is a specialist in saving his companions from death. Doctor is a Short Skill that allows the miniature, when in base contact, after passing a WIP Roll, to make his patient pass from the Unconscious state to Normal, with a single Wound. If he fails the WIP Roll, the figure is considered to be Dead and is removed from the game table. Miniatures can be healed as many times as necessary, provided that the WIP rolls are successful. A miniature that has been healed can also benefit later from a MediKit, AutoMediKit, or Regeneration, and vice versa. A figure must be in base to base contact with a patient to use the Doctor Special Skill. A Doctor with the Special Skill V: No Wound Incapacitation who has suffered one Wound can try to heal himself but if he fails the WIP roll he will die automatically.  	 Martial Arts L2	Courage: Functions as the Special Skill of Valor: Courage.  	 Regeneration	The miniature's system is specially suited for self-healing and physical and metabolic regeneration. Regeneration is a Short Skill that allows the miniature, after passing a Normal PH Roll, to regenerate 1 Wound and even recover from an Unconscious state. When the miniature loses all his Wounds and becomes Unconscious, he must place a Wound Marker next to his figure. If he fails his PH Roll while Unconscious, he passes to the status of Dead and is removed from the game table. If the number of Wounds received leaves the miniature in a Dead state before being able to activate Regeneration, he will not be able to use this Special Skill again, and will have to be removed from the table. (For example, if a miniature with 1 Wound receives 3 hits from a Burst and fails 2 Armour Rolls). While the figure is in Unconscious state he will not add his Order to his army Orders Reserve. Figures with Regeneration automatically possess the Shock Immunity Special Skill. Regeneration is compatible with the use of MediKit or Doctor. A miniature with Regeneration can be healed and if he receives a Wound after that, he can try to regenerate it, and vice versa.  	 						Nanopulser	AP Rifle	Light Shotgun	Pistol	Shock CCW										
Asawira Regiment - Spitfire	haqq.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Haqqis\280448-0307-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Haqqis\280448-0307.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Hassassin_Bahram_logo.png	4	Yes	4-4	17	14	14	15	3	-3	2	1	2	59	Martial Arts L2, Regeneration	Martial Arts L2	Courage: Functions as the Special Skill of Valor: Courage.  	 Regeneration	The miniature's system is specially suited for self-healing and physical and metabolic regeneration. Regeneration is a Short Skill that allows the miniature, after passing a Normal PH Roll, to regenerate 1 Wound and even recover from an Unconscious state. When the miniature loses all his Wounds and becomes Unconscious, he must place a Wound Marker next to his figure. If he fails his PH Roll while Unconscious, he passes to the status of Dead and is removed from the game table. If the number of Wounds received leaves the miniature in a Dead state before being able to activate Regeneration, he will not be able to use this Special Skill again, and will have to be removed from the table. (For example, if a miniature with 1 Wound receives 3 hits from a Burst and fails 2 Armour Rolls). While the figure is in Unconscious state he will not add his Order to his army Orders Reserve. Figures with Regeneration automatically possess the Shock Immunity Special Skill. Regeneration is compatible with the use of MediKit or Doctor. A miniature with Regeneration can be healed and if he receives a Wound after that, he can try to regenerate it, and vice versa.  	 								Nanopulser	Spitfire	Pistol	Shock CCW											
Asawira Regiment - EXP ccw	haqq.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Haqqis\280448-0307-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Haqqis\280448-0307.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Hassassin_Bahram_logo.png	4	Yes	4-4	17	14	14	15	3	-3	2	1	0	61	Martial Arts L2, Regeneration	Martial Arts L2	Courage: Functions as the Special Skill of Valor: Courage.  	 Regeneration	The miniature's system is specially suited for self-healing and physical and metabolic regeneration. Regeneration is a Short Skill that allows the miniature, after passing a Normal PH Roll, to regenerate 1 Wound and even recover from an Unconscious state. When the miniature loses all his Wounds and becomes Unconscious, he must place a Wound Marker next to his figure. If he fails his PH Roll while Unconscious, he passes to the status of Dead and is removed from the game table. If the number of Wounds received leaves the miniature in a Dead state before being able to activate Regeneration, he will not be able to use this Special Skill again, and will have to be removed from the table. (For example, if a miniature with 1 Wound receives 3 hits from a Burst and fails 2 Armour Rolls). While the figure is in Unconscious state he will not add his Order to his army Orders Reserve. Figures with Regeneration automatically possess the Shock Immunity Special Skill. Regeneration is compatible with the use of MediKit or Doctor. A miniature with Regeneration can be healed and if he receives a Wound after that, he can try to regenerate it, and vice versa.  	 								Nanopulser	AP Rifle	Light Shotgun	Pistol	EXP CCW										
Azra'il	haqq.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Haqqis\280439-0239-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Haqqis\280439-0239.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Qapu_Khalqi_logo.png	3	Yes	4-2	14	13	13	14	3	-3	2	1	1.5	41														Feuerbach	Knife	Assault Pistol												
Azra'il - AP+Panz	haqq.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Haqqis\280439-0239-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Haqqis\280439-0239.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Qapu_Khalqi_logo.png	3	Yes	4-2	14	13	13	14	3	-3	2	1	0.5	36														AP Rifle	Light Flamethrower	Panzerfaust	Knife	Pistol										
Azra'il - Spitfire	haqq.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Haqqis\280439-0239-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Haqqis\280439-0239.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Qapu_Khalqi_logo.png	3	Yes	4-2	14	13	13	14	3	-3	2	1	2	36														Spitfire	Knife	Pistol												
